Estado,Nombre del tecnológico,Clave oficial,Modalidad,Grado que otorga,Carrera,URL del tecnológico,URL de la carrera
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-electronica
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IELE-2010-209,Escolarizada,Licenciatura,Ingeniera Elctrica,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-electrica
Aguascalientes,Instituto Tecnolgico de Aguascalientes,ICBS-2024-249,Escolarizada,Licenciatura,Ingeniera en Ciberseguridad,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-ciberseguridad
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IDAP-2024-246,Escolarizada,Licenciatura,Ingeniera en Desarrollo de Aplicaciones,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-desarrollo-de-aplicaciones
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-gestion-empresarial
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-gestion-empresarial
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IMAT-2010-222,Escolarizada,Licenciatura,Ingeniera en Materiales,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-materiales
Aguascalientes,Instituto Tecnolgico de Aguascalientes,ISEM-2023-244,Escolarizada,Licenciatura,Ingeniera en Semiconductores,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-semiconductores
Aguascalientes,Instituto Tecnolgico de Aguascalientes,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mx
Aguascalientes,Instituto Tecnolgico de Aguascalientes,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-tecnologia-de-la-informacion-comunicaciones
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-industrial
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-industrial
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniera Mecnica,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-mecanica
Aguascalientes,Instituto Tecnolgico de Aguascalientes,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniera Qumica,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxingenieria-en-quimica
Aguascalientes,Instituto Tecnolgico de Aguascalientes,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:aguascalientes.tecnm.mx,https:aguascalientes.tecnm.mxlicenciatura-en-administracion
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,IGEM-2009-201,Mixta,Licenciatura,Ingeniera en Gestin Empresarial,https:pabellon.tecnm.mx,https:pabellon.tecnm.mx
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:pabellon.tecnm.mx,https:pabellon.tecnm.mxgestion.php
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,ILOG-2009-202,Escolarizada,Licenciatura,Ingeniera en Logstica,https:pabellon.tecnm.mx,https:pabellon.tecnm.mxlogistica.php
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:pabellon.tecnm.mx,https:pabellon.tecnm.mxitic.php
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,IIND-2010-227,Mixta,Licenciatura,Ingeniera Industrial,https:pabellon.tecnm.mx,https:pabellon.tecnm.mx
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:pabellon.tecnm.mx,https:pabellon.tecnm.mxindustrial.php
Aguascalientes,Instituto Tecnolgico de Pabelln de Arteaga,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,https:pabellon.tecnm.mx,https:pabellon.tecnm.mxmecatronica.php
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,IAGR-2010-214,Escolarizada,Licenciatura,Ingeniera en Agronoma,https:llano.tecnm.mx,https:llano.tecnm.mxpage_id614
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,IBTA-2014-243,Escolarizada,Licenciatura,Ingeniera en Biotecnologa,https:llano.tecnm.mx,https:llano.tecnm.mxpage_id689
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:llano.tecnm.mx,https:llano.tecnm.mxpage_id688
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:llano.tecnm.mx,https:llano.tecnm.mx
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:llano.tecnm.mx,https:llano.tecnm.mx
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:llano.tecnm.mx,https:llano.tecnm.mxpage_id686
Aguascalientes,Instituto Tecnolgico El Llano Aguascalientes,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:llano.tecnm.mx,https:llano.tecnm.mxpage_id691
Baja California,Instituto Tecnolgico de Ensenada,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-electromecanica
Baja California,Instituto Tecnolgico de Ensenada,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-electronica
Baja California,Instituto Tecnolgico de Ensenada,IGEM-2009-201,Mixta,Licenciatura,Ingeniera en Gestin Empresarial,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-gestion-empresarial
Baja California,Instituto Tecnolgico de Ensenada,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-gestion-empresarial
Baja California,Instituto Tecnolgico de Ensenada,IIAS-2010-221,Escolarizada,Licenciatura,Ingeniera en Innovacin Agrcola Sustentable,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxingenieria-en-innovacion-agricola-sustentable
Baja California,Instituto Tecnolgico de Ensenada,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-sistemas-computacionales
Baja California,Instituto Tecnolgico de Ensenada,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.ensenada.tecnm.mx,https:ensenada.tecnm.mx
Baja California,Instituto Tecnolgico de Ensenada,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-industrial
Baja California,Instituto Tecnolgico de Ensenada,IIND-2010-227,Mixta,Licenciatura,Ingeniera Industrial,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-industrial
Baja California,Instituto Tecnolgico de Ensenada,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,https:www.ensenada.tecnm.mx,https:ensenada.tecnm.mx
Baja California,Instituto Tecnolgico de Ensenada,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxing-mecatronica
Baja California,Instituto Tecnolgico de Ensenada,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:www.ensenada.tecnm.mx,https:www.ensenada.tecnm.mxlic-en-administracion
Baja California,Instituto Tecnolgico de Mexicali,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerascpcontador.html
Baja California,Instituto Tecnolgico de Mexicali,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniera Bioqumica,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasimgBIOQUIMICA.jpeg
Baja California,Instituto Tecnolgico de Mexicali,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasimgELECTRONICA.jpg
Baja California,Instituto Tecnolgico de Mexicali,IELE-2010-209,Escolarizada,Licenciatura,Ingeniera Elctrica,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarreraselectricaelectrica.html
Baja California,Instituto Tecnolgico de Mexicali,IADM-2010-213,Mixta,Licenciatura,Ingeniera en Administracin,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasimgADMINISTRACION.jpeg
Baja California,Instituto Tecnolgico de Mexicali,IDAP-2024-246,Escolarizada,Licenciatura,Ingeniera en Desarrollo de Aplicaciones,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxdsccarrerasing-desarrollo-de-aplicacionesauthuser0
Baja California,Instituto Tecnolgico de Mexicali,IENR-2010-217,Escolarizada,Licenciatura,Ingeniera en Energas Renovables,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasimgRENOVABLES.jpg
Baja California,Instituto Tecnolgico de Mexicali,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxingenieria-gestion-empresarialiniciopli1
Baja California,Instituto Tecnolgico de Mexicali,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxingenieria-gestion-empresarialinicio
Baja California,Instituto Tecnolgico de Mexicali,ILOG-2009-202,Escolarizada,Licenciatura,Ingeniera en Logstica,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxingeniera-logisticainicio
Baja California,Instituto Tecnolgico de Mexicali,IMAT-2010-222,Escolarizada,Licenciatura,Ingeniera en Materiales,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasimgMATERIALES.jpg
Baja California,Instituto Tecnolgico de Mexicali,ISEM-2023-244,Escolarizada,Licenciatura,Ingeniera en Semiconductores,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasimgSEMICONDUCTORES.jfif
Baja California,Instituto Tecnolgico de Mexicali,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxdsccarrerasing-sistemas-computacionales
Baja California,Instituto Tecnolgico de Mexicali,IIND-2010-227,No Escolarizada,Licenciatura,Ingeniera Industrial,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxingenieria-industrialinicio
Baja California,Instituto Tecnolgico de Mexicali,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxingenieria-industrialinicio
Baja California,Instituto Tecnolgico de Mexicali,IINF-2010-220,Escolarizada,Licenciatura,Ingeniera Informtica,http:www.itmexicali.edu.mx,https:mexicali.tecnm.mx
Baja California,Instituto Tecnolgico de Mexicali,IMCT-2010-229,Escolarizada,Licenciatura,Ingeniera Mecatrnica,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxdeptometalmecnicaingenerC3ADa-mecatrC3B3nica
Baja California,Instituto Tecnolgico de Mexicali,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniera Mecnica,http:www.itmexicali.edu.mx,https:sites.google.comitmexicali.edu.mxdeptometalmecnicaingenierC3ADa-mecC3A1nica
Baja California,Instituto Tecnolgico de Mexicali,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniera Qumica,http:www.itmexicali.edu.mx,http:www.itmexicali.edu.mxcarrerasquimicaquimica.html
Baja California,Instituto Tecnolgico de Tijuana,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxarquitectura
Baja California,Instituto Tecnolgico de Tijuana,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxcontador-publico
Baja California,Instituto Tecnolgico de Tijuana,IAMB-2010-206,Escolarizada,Licenciatura,Ingeniera Ambiental,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-ambiental
Baja California,Instituto Tecnolgico de Tijuana,IBIO-2010-235,Escolarizada,Licenciatura,Ingeniera Biomdica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-biomedica
Baja California,Instituto Tecnolgico de Tijuana,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniera Bioqumica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-bioquimica
Baja California,Instituto Tecnolgico de Tijuana,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-civil
Baja California,Instituto Tecnolgico de Tijuana,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-electromecanica
Baja California,Instituto Tecnolgico de Tijuana,IELC-2010-211,Escolarizada,Licenciatura,Ingeniera Electrnica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-electronica
Baja California,Instituto Tecnolgico de Tijuana,IARO-2013-239,Escolarizada,Licenciatura,Ingeniera en Aeronutica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-aeronautica
Baja California,Instituto Tecnolgico de Tijuana,ICBS-2024-249,Escolarizada,Licenciatura,Ingeniera en Ciberseguridad,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxingenieria-en-ciberseguridad
Baja California,Instituto Tecnolgico de Tijuana,IDIN-2014-242,Escolarizada,Licenciatura,Ingeniera en Diseo Industrial,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-diseno-industrial
Baja California,Instituto Tecnolgico de Tijuana,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxingenieria-en-gestion-empresarial-virtual
Baja California,Instituto Tecnolgico de Tijuana,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-gestion-empresarial
Baja California,Instituto Tecnolgico de Tijuana,IIAR-2024-248,Escolarizada,Licenciatura,Ingeniera en Inteligencia Artificial,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxingenieria-en-inteligencia-artificial
Baja California,Instituto Tecnolgico de Tijuana,ILOG-2009-202,Escolarizada,Licenciatura,Ingeniera en Logstica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-logistica
Baja California,Instituto Tecnolgico de Tijuana,INAN-2009-203,Escolarizada,Licenciatura,Ingeniera en Nanotecnologa,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-nanotecnologia
Baja California,Instituto Tecnolgico de Tijuana,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-sistemas-computacionales
Baja California,Instituto Tecnolgico de Tijuana,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxingenieria-en-sistemas-computacionales-virtual
Baja California,Instituto Tecnolgico de Tijuana,ITIC-2010-225,Escolarizada,Licenciatura,Ingeniera en Tecnologas de la Informacin y Comunicaciones,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-tecnologias-de-la-informacion-y-comunicaciones
Baja California,Instituto Tecnolgico de Tijuana,IIND-2010-227,Mixta,Licenciatura,Ingeniera Industrial,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxeducacion-a-distancia
Baja California,Instituto Tecnolgico de Tijuana,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-industrial
Baja California,Instituto Tecnolgico de Tijuana,IINF-2010-220,Escolarizada,Licenciatura,Ingeniera Informtica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-en-informatica
Baja California,Instituto Tecnolgico de Tijuana,IMEC-2010-228,Escolarizada,Licenciatura,Ingeniera Mecnica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxmecanica
Baja California,Instituto Tecnolgico de Tijuana,IQUI-2010-232,Escolarizada,Licenciatura,Ingeniera Qumica,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxing-quimica
Baja California,Instituto Tecnolgico de Tijuana,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:www.tijuana.tecnm.mx,https:www.tijuana.tecnm.mxlic-en-administracion
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxinicioservices-copy-copy
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxiniciocontador-publico
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,GAST-2010-215,Escolarizada,Licenciatura,Gastronoma,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxiniciogastronomia
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxinicioing-civil
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxinicioing-electromecanica
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,IADM-2010-213,Mixta,Licenciatura,Ingeniera en Administracin,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxinicioingenieria-en-administracion-en-linea
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,IADM-2010-213,Escolarizada,Licenciatura,Ingeniera en Administracin,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxinicioservices-copy
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.itesloscabos.edu.mx,https:itesloscabos.edu.mx
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxinicioing-en-sistemas-computacionales
Baja California Sur,Instituto Tecnolgico de Estudios Superiores de Los Cabos,LTUR-2012-237,Escolarizada,Licenciatura,Licenciatura en Turismo,https:www.itesloscabos.edu.mx,https:www.itesloscabos.edu.mxiniciolic-en-turismo
Baja California Sur,Instituto Tecnolgico de La Paz,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxarquitectura
Baja California Sur,Instituto Tecnolgico de La Paz,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxcontador-publico
Baja California Sur,Instituto Tecnolgico de La Paz,IBQA-2010-207,Escolarizada,Licenciatura,Ingeniera Bioqumica,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxbioquimica
Baja California Sur,Instituto Tecnolgico de La Paz,ICIV-2010-208,Escolarizada,Licenciatura,Ingeniera Civil,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxingenieria-civil
Baja California Sur,Instituto Tecnolgico de La Paz,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxingenieria-en-electromecanica
Baja California Sur,Instituto Tecnolgico de La Paz,ICBS-2024-249,Escolarizada,Licenciatura,Ingeniera en Ciberseguridad,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxingenieria-en-ciber-seguridad
Baja California Sur,Instituto Tecnolgico de La Paz,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxing-gestion-empresarial
Baja California Sur,Instituto Tecnolgico de La Paz,IIAR-2024-248,Escolarizada,Licenciatura,Ingeniera en Inteligencia Artificial,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxingenieria-en-inteligencia-artificial
Baja California Sur,Instituto Tecnolgico de La Paz,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxtecnm-virtual
Baja California Sur,Instituto Tecnolgico de La Paz,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxing-en-sistemas-computacionales
Baja California Sur,Instituto Tecnolgico de La Paz,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxingenieria-industrial
Baja California Sur,Instituto Tecnolgico de La Paz,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:lapaz.tecnm.mx,https:lapaz.tecnm.mxlic-en-administracion
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,ARQU-2010-204,Escolarizada,Licenciatura,Arquitectura,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasARQUI.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,GAST-2010-215,Escolarizada,Licenciatura,Gastronoma,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasGASTRO.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasELECTRO.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasGESTIC393N.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasALIMENTARIAS.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,IIAS-2010-221,Escolarizada,Licenciatura,Ingeniera en Innovacin Agrcola Sustentable,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasAGRC38DCOLA.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,ISIC-2010-224,No Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mx
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,ISIC-2010-224,Escolarizada,Licenciatura,Ingeniera en Sistemas Computacionales,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasSISTEMAS.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,IIND-2010-227,Escolarizada,Licenciatura,Ingeniera Industrial,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasINDUSTRIAL.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,LADM-2010-234,Escolarizada,Licenciatura,Licenciatura en Administracin,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mxsomoshalconesnoticias.htmlnotihttps:cdconstitucion.tecnm.mxsomoshalconesnoticiasreticulasADMC393N.jpg
Baja California Sur,Instituto Tecnolgico Superior de Ciudad Constitucin,LADM-2010-234,Mixta,Licenciatura,Licenciatura en Administracin,https:cdconstitucion.tecnm.mx,https:cdconstitucion.tecnm.mx
Baja California Sur,Instituto Tecnolgico Superior de Muleg,COPU-2010-205,Escolarizada,Licenciatura,Contador Pblico,https:mulege.tecnm.mx,https:mulege.tecnm.mxpaginasofertacontabilidad.html
Baja California Sur,Instituto Tecnolgico Superior de Muleg,IEME-2010-210,Escolarizada,Licenciatura,Ingeniera Electromecnica,https:mulege.tecnm.mx,https:mulege.tecnm.mxpaginasofertaelectromecanica.html
Baja California Sur,Instituto Tecnolgico Superior de Muleg,IADM-2010-213,Escolarizada,Licenciatura,Ingeniera en Administracin,https:mulege.tecnm.mx,https:mulege.tecnm.mxpaginasofertaadmin.html
Baja California Sur,Instituto Tecnolgico Superior de Muleg,IENR-2010-217,Escolarizada,Licenciatura,Ingeniera en Energas Renovables,https:mulege.tecnm.mx,https:mulege.tecnm.mxpaginasofertarenovables.html
Baja California Sur,Instituto Tecnolgico Superior de Muleg,IGEM-2009-201,No Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:mulege.tecnm.mx,https:mulege.tecnm.mx
Baja California Sur,Instituto Tecnolgico Superior de Muleg,IGEM-2009-201,Escolarizada,Licenciatura,Ingeniera en Gestin Empresarial,https:mulege.tecnm.mx,https:mulege.tecnm.mxpaginasofertaige.html
Baja California Sur,Instituto Tecnolgico Superior de Muleg,IIAL-2010-219,Escolarizada,Licenciatura,Ingeniera en Industrias Alimentarias,https:mulege.tecnm.mx,https:mulege.tecnm.mxpaginasofertaalimentarias.html
